entry_variant,signal_i,signal_time,entry_i,entry_time,direction,context,context_ok,late_entry_block,late_reason,chop_block,chop_reason,blocked,block_reason,distance_to_ema27_atr,move5_atr,scope,executed,skip_reason
ENTRY_T1,378,2023-09-02 00:00:00,379,2023-09-02 04:00:00,SHORT,SHORT_CONTEXT,True,False,,True,DIRECTION_CHANGES_LAST10,True,CHOP_BLOCK,0.9231946160855559,-0.12389380530973447,DEVELOPMENT,False,CHOP_BLOCK
ENTRY_T1,404,2023-09-06 08:00:00,405,2023-09-06 12:00:00,SHORT,SHORT_CONTEXT,True,False,,True,DIRECTION_CHANGES_LAST10,True,CHOP_BLOCK,0.4111385907181618,0.7055702917771991,DEVELOPMENT,False,CHOP_BLOCK
ENTRY_T1,405,2023-09-06 12:00:00,406,2023-09-06 16:00:00,SHORT,SHORT_CONTEXT,True,False,,True,DIRECTION_CHANGES_LAST10,True,CHOP_BLOCK,0.6456455046707015,0.5833333333333341,DEVELOPMENT,False,CHOP_BLOCK
ENTRY_T1,409,2023-09-07 04:00:00,410,2023-09-07 08:00:00,SHORT,SHORT_CONTEXT,True,False,,True,DIRECTION_CHANGES_LAST10,True,CHOP_BLOCK,0.05368073233747512,-0.31343283582090087,DEVELOPMENT,False,CHOP_BLOCK
ENTRY_T1,411,2023-09-07 12:00:00,412,2023-09-07 16:00:00,SHORT,SHORT_CONTEXT,True,False,,True,DIRECTION_CHANGES_LAST10,True,CHOP_BLOCK,0.5711602244074345,0.6649999999999873,DEVELOPMENT,False,CHOP_BLOCK
ENTRY_T1,412,2023-09-07 16:00:00,413,2023-09-07 20:00:00,SHORT,SHORT_CONTEXT,True,False,,True,DIRECTION_CHANGES_LAST10,True,CHOP_BLOCK,0.2038343082096142,0.555831265508683,DEVELOPMENT,False,CHOP_BLOCK
ENTRY_T1,417,2023-09-08 12:00:00,418,2023-09-08 16:00:00,SHORT,SHORT_CONTEXT,True,False,,True,DIRECTION_CHANGES_LAST10,True,CHOP_BLOCK,0.7638706719397785,0.6157407407407455,DEVELOPMENT,False,CHOP_BLOCK
ENTRY_T1,418,2023-09-08 16:00:00,419,2023-09-08 20:00:00,SHORT,SHORT_CONTEXT,True,False,,True,DIRECTION_CHANGES_LAST10,True,CHOP_BLOCK,0.913612100757608,1.4804597701149407,DEVELOPMENT,False,CHOP_BLOCK
ENTRY_T1,419,2023-09-08 20:00:00,420,2023-09-09 00:00:00,SHORT,SHORT_CONTEXT,True,False,,True,DIRECTION_CHANGES_LAST10,True,CHOP_BLOCK,0.5637595063652733,1.0235849056603747,DEVELOPMENT,False,CHOP_BLOCK
ENTRY_T1,420,2023-09-09 00:00:00,421,2023-09-09 04:00:00,SHORT,SHORT_CONTEXT,True,False,,True,DIRECTION_CHANGES_LAST10,True,CHOP_BLOCK,0.44717997539386056,1.356125356125361,DEVELOPMENT,False,CHOP_BLOCK
ENTRY_T1,421,2023-09-09 04:00:00,422,2023-09-09 08:00:00,SHORT,SHORT_CONTEXT,True,False,,True,DIRECTION_CHANGES_LAST10,True,CHOP_BLOCK,0.15777732147429493,-0.7262247838616809,DEVELOPMENT,False,CHOP_BLOCK
ENTRY_T1,422,2023-09-09 08:00:00,423,2023-09-09 12:00:00,SHORT,SHORT_CONTEXT,True,False,,True,DIRECTION_CHANGES_LAST10,True,CHOP_BLOCK,0.3778243605300703,-0.3695014662756645,DEVELOPMENT,False,CHOP_BLOCK
ENTRY_T1,423,2023-09-09 12:00:00,424,2023-09-09 16:00:00,SHORT,SHORT_CONTEXT,True,False,,True,DIRECTION_CHANGES_LAST10,True,CHOP_BLOCK,0.6577511324012305,-0.3294117647058915,DEVELOPMENT,False,CHOP_BLOCK
ENTRY_T1,424,2023-09-09 16:00:00,425,2023-09-09 20:00:00,SHORT,SHORT_CONTEXT,True,False,,True,DIRECTION_CHANGES_LAST10,True,CHOP_BLOCK,0.9133377031920862,0.38532110091741173,DEVELOPMENT,False,CHOP_BLOCK
ENTRY_T1,459,2023-09-15 12:00:00,460,2023-09-15 16:00:00,SHORT,SHORT_CONTEXT,True,True,THREE_BAR_EXTENSION,True,EMA_SLOPES_DIFFER,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,0.3127753642086104,1.1398747390396702,DEVELOPMENT,False,LATE_ENTRY_BLOCK|CHOP_BLOCK
ENTRY_T1,460,2023-09-15 16:00:00,461,2023-09-15 20:00:00,SHORT,SHORT_CONTEXT,True,False,,True,EMA_SLOPES_DIFFER,True,CHOP_BLOCK,0.45902328494820427,1.0951374207188103,DEVELOPMENT,False,CHOP_BLOCK
ENTRY_T1,466,2023-09-16 16:00:00,467,2023-09-16 20:00:00,SHORT,SHORT_CONTEXT,True,False,,True,EMA_SLOPES_DIFFER,True,CHOP_BLOCK,0.2796144320958198,0.5600000000000036,DEVELOPMENT,False,CHOP_BLOCK
ENTRY_T1,468,2023-09-17 00:00:00,469,2023-09-17 04:00:00,SHORT,SHORT_CONTEXT,True,False,,True,EMA_SLOPES_DIFFER,True,CHOP_BLOCK,0.03081156171583977,0.3636363636363655,DEVELOPMENT,False,CHOP_BLOCK
ENTRY_T1,469,2023-09-17 04:00:00,470,2023-09-17 08:00:00,SHORT,SHORT_CONTEXT,True,False,,True,EMA_SLOPES_DIFFER,True,CHOP_BLOCK,0.3743764601241053,0.8982300884955796,DEVELOPMENT,False,CHOP_BLOCK
ENTRY_T1,473,2023-09-17 20:00:00,474,2023-09-18 00:00:00,SHORT,SHORT_CONTEXT,True,False,,True,DIRECTION_CHANGES_LAST10,True,CHOP_BLOCK,0.7152075778307078,0.7853658536585363,DEVELOPMENT,False,CHOP_BLOCK
ENTRY_T1,475,2023-09-18 04:00:00,476,2023-09-18 08:00:00,SHORT,SHORT_CONTEXT,True,False,,True,DIRECTION_CHANGES_LAST10,True,CHOP_BLOCK,0.35550631827480317,0.6600496277915677,DEVELOPMENT,False,CHOP_BLOCK
ENTRY_T1,491,2023-09-20 20:00:00,492,2023-09-21 00:00:00,SHORT,SHORT_CONTEXT,True,False,,True,EMA_SLOPES_DIFFER,True,CHOP_BLOCK,0.15831045183489748,0.48837209302326173,DEVELOPMENT,False,CHOP_BLOCK
ENTRY_T1,492,2023-09-21 00:00:00,493,2023-09-21 04:00:00,SHORT,SHORT_CONTEXT,True,False,,True,EMA_SLOPES_DIFFER,True,CHOP_BLOCK,0.28512818260677447,0.566801619433198,DEVELOPMENT,False,CHOP_BLOCK
ENTRY_T1,493,2023-09-21 04:00:00,494,2023-09-21 08:00:00,SHORT,SHORT_CONTEXT,True,False,,True,EMA_SLOPES_DIFFER,True,CHOP_BLOCK,0.6489887860985549,0.8366533864541832,DEVELOPMENT,False,CHOP_BLOCK
ENTRY_T1,520,2023-09-25 16:00:00,521,2023-09-25 20:00:00,SHORT,SHORT_CONTEXT,True,False,,True,DIRECTION_CHANGES_LAST10,True,CHOP_BLOCK,0.44249463839237435,-0.9361702127659602,DEVELOPMENT,False,CHOP_BLOCK
ENTRY_T1,524,2023-09-26 08:00:00,525,2023-09-26 12:00:00,SHORT,SHORT_CONTEXT,True,False,,True,DIRECTION_CHANGES_LAST10,True,CHOP_BLOCK,0.11826422072301117,-0.21276595744680882,DEVELOPMENT,False,CHOP_BLOCK
ENTRY_T1,525,2023-09-26 12:00:00,526,2023-09-26 16:00:00,SHORT,SHORT_CONTEXT,True,False,,True,DIRECTION_CHANGES_LAST10,True,CHOP_BLOCK,0.4195500581762837,-0.0,DEVELOPMENT,False,CHOP_BLOCK
ENTRY_T1,527,2023-09-26 20:00:00,528,2023-09-27 00:00:00,SHORT,SHORT_CONTEXT,True,False,,True,DIRECTION_CHANGES_LAST10,True,CHOP_BLOCK,0.15332100220052125,0.4374999999999962,DEVELOPMENT,False,CHOP_BLOCK
ENTRY_T1,532,2023-09-27 16:00:00,533,2023-09-27 20:00:00,SHORT,SHORT_CONTEXT,True,False,,True,DIRECTION_CHANGES_LAST10,True,CHOP_BLOCK,0.5058082632150979,0.40697674418604707,DEVELOPMENT,False,CHOP_BLOCK
ENTRY_T1,533,2023-09-27 20:00:00,534,2023-09-28 00:00:00,SHORT,SHORT_CONTEXT,True,False,,True,PRICE_EMA27_CROSSES_LAST10,True,CHOP_BLOCK,0.3310260149110754,0.4652567975830774,DEVELOPMENT,False,CHOP_BLOCK
ENTRY_T1,535,2023-09-28 04:00:00,536,2023-09-28 08:00:00,SHORT,SHORT_CONTEXT,True,True,IMPULSE_BAR,True,DIRECTION_CHANGES_LAST10,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,0.1394044235012573,1.0355029585798834,DEVELOPMENT,False,LATE_ENTRY_BLOCK|CHOP_BLOCK
ENTRY_T1,569,2023-10-03 20:00:00,570,2023-10-04 00:00:00,LONG,LONG_CONTEXT,True,False,,True,DIRECTION_CHANGES_LAST10,True,CHOP_BLOCK,0.49193836820840836,-0.3976083707025437,DEVELOPMENT,False,CHOP_BLOCK
